Code,Division,Code,District,Code,Upazila/City Corporation,Code,Union / Municipality / City Corporation Ward
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,029,WARD NO. 29
20,Chittagong,19,COMILLA,40,DEBIDWAR,723,SULTANPUR
20,Chittagong,12,BRAHMANBARIA,04,BANCHHARAMPUR,279,FARDABAD
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,143,BAGHRA
40,Khulna,01,BAGERHAT,14,CHITALMARI,717,SHIBPUR
45,Mymensingh,89,SHERPUR,37,JHENAIGATI,510,MALIJHIKANDA
50,Rajshahi,10,BOGRA,33,DUPCHACHIA,309,GOBINDAPUR
30,Dhaka,68,NARSINGDI,76,SHIBPUR,611,PUTIA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,045,WARD NO. 45
45,Mymensingh,72,NETRAKONA,38,KHALIAJURI,175,CHAKUA
20,Chittagong,15,CHITTAGONG,47,LOHAGARA,620,PUTIBILA
50,Rajshahi,76,PABNA,22,CHATMOHAR,345,HANDIAL
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,485,LAHARKANDI
20,Chittagong,30,FENI,25,DAGANBHUIYAN,208,DAGANBHUIYAN
40,Khulna,87,SATKHIRA,90,TALA,442,KHALILNAGAR
50,Rajshahi,69,NATORE,09,BAGATIPARA,276,FAGUAR DIAR
50,Rajshahi,81,RAJSHAHI,94,TANORE,450,KAMARGAON
40,Khulna,01,BAGERHAT,60,MORELGANJ,213,DAIBAGYAATI
30,Dhaka,59,MUNSHIGANJ,56,MUNSHIGANJ SADAR,677,RAMPAL
55,Rangpur,32,GAIBANDHA,88,SAGHATA,343,HALDIA
10,Barisal,06,BARISAL,03,BABUGANJ,209,DEHERGATI
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,224,DHOLARHAT
20,Chittagong,22,COXS BAZAR,49,MAHESHKHALI,511,MATARBARI
40,Khulna,41,JESSORE,11,CHAUGACHHA,13,CHAUGACHHA POURASABHA
20,Chittagong,51,LAKSHMIPUR,58,RAIPUR,50,RAIPUR POURASABHA
30,Dhaka,86,SHARIATPUR,69,SHARIATPUR SADAR,712,SHAULPARA
40,Khulna,87,SATKHIRA,43,KALAROA,342,HELATALA
45,Mymensingh,39,JAMALPUR,61,MELANDAHA,512,MAHMUDPUR
30,Dhaka,68,NARSINGDI,64,RAIPURA,707,SREENAGAR
10,Barisal,06,BARISAL,62,MEHENDIGANJ,144,BHASHANCHAR
50,Rajshahi,38,JOYPURHAT,13,AKKELPUR,740,TILAKPUR
40,Khulna,01,BAGERHAT,60,MORELGANJ,715,TELIGANTI
20,Chittagong,15,CHITTAGONG,78,SANDWIP,311,GACHHUA
40,Khulna,55,MAGURA,57,MAGURA SADAR,311,GOPALGRAM
45,Mymensingh,61,MYMENSINGH,20,FULBARIA,246,ENAYETPUR
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,319,GOLNA
60,Sylhet,91,SYLHET,38,GOLAPGANJ,151,BHADESHWAR
30,Dhaka,93,TANGAIL,66,MIRZAPUR,118,ANAITARA
30,Dhaka,93,TANGAIL,66,MIRZAPUR,153,BANAIL
20,Chittagong,15,CHITTAGONG,33,FATIKCHHARI,559,NARAYANHAT
55,Rangpur,52,LALMONIRHAT,55,LALMONIRHAT SADAR,519,MOGALHAT
30,Dhaka,86,SHARIATPUR,65,NARIA,314,GHARISHAR
55,Rangpur,52,LALMONIRHAT,33,HATIBANDHA,711,SANIAJAN
55,Rangpur,52,LALMONIRHAT,02,ADITMARI,709,SAPTIBARI
30,Dhaka,48,KISHOREGANJ,42,KARIMGANJ,309,GUJADIA
50,Rajshahi,81,RAJSHAHI,72,PABA,361,HARIPUR
30,Dhaka,26,DHAKA,62,NAWABGANJ,161,BANDURA
10,Barisal,78,PATUAKHALI,57,GALACHIPA,143,BAKULBARIA
55,Rangpur,32,GAIBANDHA,91,SUNDARGANJ,186,CHHAPARHATI
60,Sylhet,90,SUNAMGANJ,32,DHARMAPASHA,218,DHARMAPASHA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,059,WARD NO. 59
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,030,WARD NO. 30 (43)
45,Mymensingh,39,JAMALPUR,36,JAMALPUR SADAR,749,TITPALLA
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,37,JALDHAKA POURASABHA
30,Dhaka,35,GOPALGANJ,58,MUKSUDPUR,784,UJANI
30,Dhaka,26,DHAKA,62,NAWABGANJ,109,AGLA
50,Rajshahi,64,NAOGAON,85,RANINAGAR,309,GONA
10,Barisal,06,BARISAL,62,MEHENDIGANJ,483,LATA
30,Dhaka,59,MUNSHIGANJ,44,LOUHAJANG,310,GAONDIA
40,Khulna,44,JHENAIDAH,80,SHAILKUPA,748,TRIBENI
50,Rajshahi,81,RAJSHAHI,94,TANORE,742,TALANDA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,029,WARD NO. 29
30,Dhaka,54,MADARIPUR,80,RAJOIR,463,KHALIA
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,009,WARD NO. 09
50,Rajshahi,76,PABNA,83,SUJANAGAR,109,AHAMMADPUR
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,025,WARD NO. 25 (38) (PART)
10,Barisal,06,BARISAL,51,BARISAL SADAR (KOTWALI),711,SHAYESTABAD
20,Chittagong,12,BRAHMANBARIA,04,BANCHHARAMPUR,143,BANCHHARAMPUR
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,476,LAKKHIPUR
40,Khulna,01,BAGERHAT,60,MORELGANJ,616,PANCHAKARAN
45,Mymensingh,89,SHERPUR,70,NALITABARI,441,KAKARKANDI
55,Rangpur,73,NILPHAMARI,85,SAIDPUR,142,BANGALIPUR
40,Khulna,18,CHUADANGA,23,CHUADANGA SADAR,442,KUTUBPUR
60,Sylhet,91,SYLHET,41,GOWAINGHAT,542,NANDIRGAON
20,Chittagong,22,COXS BAZAR,49,MAHESHKHALI,443,KALARMARCHHARA
55,Rangpur,52,LALMONIRHAT,39,KALIGANJ,176,CHALBALA
60,Sylhet,36,HABIGANJ,26,CHUNARUGHAT,676,RANIGAON
50,Rajshahi,64,NAOGAON,75,PATNITALA,210,DIBAR
10,Barisal,06,BARISAL,62,MEHENDIGANJ,315,GOBINDAPUR
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,066,WARD NO. 66
60,Sylhet,36,HABIGANJ,71,MADHABPUR,153,BAHARA
45,Mymensingh,89,SHERPUR,88,SHERPUR SADAR,315,GAZIRKHAMAR
55,Rangpur,85,RANGPUR,75,RANGPUR CITY CORPORATION,007,WARD NO. 07
10,Barisal,04,BARGUNA,28,BARGUNA SADAR,152,BARGUNA
20,Chittagong,19,COMILLA,09,BARURA,415,JALAM
20,Chittagong,03,BANDARBAN,73,NAIKKHONGCHHARI,209,DOCHHARI
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,33,GOURIPUR POURASABHA
40,Khulna,01,BAGERHAT,08,BAGERHAT SADAR,712,SHATGAMBUJ
45,Mymensingh,89,SHERPUR,88,SHERPUR SADAR,457,KAMARIA
50,Rajshahi,88,SIRAJGANJ,50,KAZIPUR,510,MAIJBARI
45,Mymensingh,39,JAMALPUR,29,ISLAMPUR,194,CHINADULI
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,446,KAITALA DAKKHIN
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,030,WARD NO. 30
20,Chittagong,19,COMILLA,67,ADARSHA SADAR,109,AMRATALI
55,Rangpur,77,PANCHAGARH,25,BODA,520,MAYDANDIGHI
10,Barisal,06,BARISAL,62,MEHENDIGANJ,194,CHAR GOPALPUR
20,Chittagong,19,COMILLA,94,TITAS,451,KARAIYAKANDI
55,Rangpur,27,DINAJPUR,17,BIROL,143,BHANDARA
20,Chittagong,15,CHITTAGONG,61,PATIYA,33,PATIYA POURASABHA
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,169,BOALIA
30,Dhaka,68,NARSINGDI,52,MANOHARDI,455,KHIDIRPUR
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,005,WARD NO. 05
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,211,DURGAPUR
55,Rangpur,27,DINAJPUR,77,PARBATIPUR,342,HABRA
20,Chittagong,13,CHANDPUR,45,FARIDGANJ,608,PASHCHIM BALITHUBA
50,Rajshahi,64,NAOGAON,47,MANDA,461,KASHAB
50,Rajshahi,64,NAOGAON,50,MAHADEBPUR,343,HATUR
20,Chittagong,46,KHAGRACHHARI,49,KHAGRACHHARI SADAR,441,KAMALCHHARI
50,Rajshahi,10,BOGRA,81,SARIAKANDI,142,BHELABARI
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,43,DURGAPUR POURASABHA
30,Dhaka,67,NARAYANGANJ,44,NARAYANGANJ CITY CORPORATION,010,WARD NO. 10
20,Chittagong,15,CHITTAGONG,61,PATIYA,408,JANGALKHAIN
40,Khulna,65,NARAIL,52,LOHAGARA,513,MALLIKPUR
45,Mymensingh,39,JAMALPUR,61,MELANDAHA,67,MELANDAHA  POURASABHA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,003,WARD NO. 03
50,Rajshahi,10,BOGRA,94,SHIBGANJ,679,RAYNAGAR
20,Chittagong,75,NOAKHALI,80,SENBAG,109,ARJUNTALA
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,50,MOULVIBAZAR POURASABHA
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,009,WARD NO. 09
30,Dhaka,26,DHAKA,14,DHAMRAI,715,SANORA
20,Chittagong,12,BRAHMANBARIA,04,BANCHHARAMPUR,781,UJANCHAR
55,Rangpur,49,KURIGRAM,79,ROUMARI,409,JADURCHAR
55,Rangpur,94,THAKURGAON,08,BALIADANGI,161,BHANOR
30,Dhaka,68,NARSINGDI,64,RAIPURA,213,CHAR SUBUDDHI
20,Chittagong,51,LAKSHMIPUR,73,RAMGATI,194,CHAR ALGI
20,Chittagong,84,RANGAMATI,07,BAGHAICHHARI,675,RUPAKARI
40,Khulna,41,JESSORE,47,JESSORE SADAR,279,FATEPUR
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,152,BARAIKHALI
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,018,WARD NO. 18 (PART)
20,Chittagong,13,CHANDPUR,79,MATLAB UTTAR,243,EKLASPUR
45,Mymensingh,61,MYMENSINGH,13,BHALUKA,11,BHALUKA POURASABHA
55,Rangpur,85,RANGPUR,76,PIRGANJ,716,SHANERHAT
20,Chittagong,19,COMILLA,27,CHANDINA,169,BATAGHASI
55,Rangpur,85,RANGPUR,27,GANGACHARA,143,BARABIL
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,030,WARD NO. 30
10,Barisal,78,PATUAKHALI,38,BAUPHAL,445,KACHHIPARA
45,Mymensingh,61,MYMENSINGH,22,GAFARGAON,783,USTHI
20,Chittagong,46,KHAGRACHHARI,70,MATIRANGA,152,BELCHHARI
50,Rajshahi,88,SIRAJGANJ,94,ULLAPARA,211,DURGANAGAR
60,Sylhet,90,SUNAMGANJ,92,TAHIRPUR,142,BADAGHAT
40,Khulna,50,KUSHTIA,15,BHERAMARA,211,DHARAMPUR
45,Mymensingh,89,SHERPUR,88,SHERPUR SADAR,142,BAJITKHILA
40,Khulna,65,NARAIL,76,NARAIL SADAR,152,BHADRABILA
30,Dhaka,93,TANGAIL,23,DELDUAR,478,LAUHATI
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,142,BANSHATI
60,Sylhet,90,SUNAMGANJ,92,TAHIRPUR,219,DAKKHIN SREEPUR
20,Chittagong,19,COMILLA,27,CHANDINA,33,CHANDINA POURASHABHA
60,Sylhet,36,HABIGANJ,71,MADHABPUR,118,ANDIURA
60,Sylhet,90,SUNAMGANJ,89,SUNAMGANJ SADAR,510,MOHANPUR
20,Chittagong,22,COXS BAZAR,66,RAMU,454,KAUAR KHOP
45,Mymensingh,61,MYMENSINGH,94,TRISHAL,109,AMIRABARI
50,Rajshahi,10,BOGRA,27,DHUNAT,142,BHANDARBARI
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,004,WARD NO. 04 (PART)
40,Khulna,41,JESSORE,61,MANIRAMPUR,464,KHEDAPARA
40,Khulna,50,KUSHTIA,79,KUSHTIA SADAR,109,ABDALPUR
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,022,WARD NO. 22 (58)
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,009,WARD NO. 09
10,Barisal,42,JHALOKATI,40,JHALOKATHI SADAR,553,NATHULLABAD
55,Rangpur,49,KURIGRAM,18,PHULBARI,608,PHULBARI
10,Barisal,78,PATUAKHALI,57,GALACHIPA,186,CHAR KAJAL
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,713,SENERCHAR
30,Dhaka,93,TANGAIL,09,BASAIL,460,KAULJANI
10,Barisal,09,BHOLA,18,BHOLA SADAR,152,BHEDURIA
20,Chittagong,75,NOAKHALI,85,SUBARNACHAR,193,CHAR CLARK
60,Sylhet,36,HABIGANJ,77,NABIGANJ,210,DEBPARA
30,Dhaka,93,TANGAIL,28,GHATAIL,480,LOKERPARA
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,004,WARD NO. 04
20,Chittagong,19,COMILLA,09,BARURA,615,PAYALGACHHA
20,Chittagong,75,NOAKHALI,47,KABIRHAT,709,SONDALPUR
55,Rangpur,85,RANGPUR,73,PIRGACHHA,442,KAIKURI
60,Sylhet,90,SUNAMGANJ,27,DAKKHIN SUNAMGANJ,208,DARGAPASHA
40,Khulna,01,BAGERHAT,56,MOLLAHAT,318,GAOLA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,064,WARD NO. 64
50,Rajshahi,76,PABNA,22,CHATMOHAR,354,HARIPUR
55,Rangpur,32,GAIBANDHA,82,SADULLAPUR,680,RASULPUR
30,Dhaka,48,KISHOREGANJ,06,BAJITPUR,353,HILACHIA
45,Mymensingh,39,JAMALPUR,61,MELANDAHA,546,NANGLA
60,Sylhet,36,HABIGANJ,71,MADHABPUR,162,BULLA
30,Dhaka,56,MANIKGANJ,46,MANIKGANJ SADAR,109,ATIGRAM
10,Barisal,78,PATUAKHALI,95,PATUAKHALI SADAR,411,JAINKATHI
40,Khulna,87,SATKHIRA,86,SHYAMNAGAR,680,RAMJANNAGAR
45,Mymensingh,89,SHERPUR,37,JHENAIGATI,544,NALKURA
50,Rajshahi,10,BOGRA,40,GABTALI,562,NEPALTALI
55,Rangpur,85,RANGPUR,42,KAUNIA,440,KAUNIA BALAPARA
20,Chittagong,03,BANDARBAN,91,RUMA,681,RUMA
20,Chittagong,15,CHITTAGONG,61,PATIYA,195,CHHANHARA
45,Mymensingh,61,MYMENSINGH,24,HALUAGHAT,220,DHURAIL
55,Rangpur,49,KURIGRAM,61,NAGESHWARI,555,NEWASHI
10,Barisal,04,BARGUNA,90,TALTALI,717,SONAKATA
50,Rajshahi,64,NAOGAON,06,BADALGACHHI,611,PAHARPUR
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,014,WARD NO. 14 (48) (PART)
30,Dhaka,35,GOPALGANJ,51,KOTALIPARA,687,RAMSHIL
60,Sylhet,36,HABIGANJ,11,BANIACHONG,520,MANDARI
20,Chittagong,12,BRAHMANBARIA,02,AKHAURA,217,DHARKHAR
30,Dhaka,68,NARSINGDI,60,NARSINGDI SADAR,615,PAIKARCHAR
40,Khulna,55,MAGURA,66,MOHAMMADPUR,677,RAJAPUR
20,Chittagong,84,RANGAMATI,29,BELAICHHARI,442,KENGRACHHARI
30,Dhaka,93,TANGAIL,38,GOPALPUR,410,JHAOAIL
20,Chittagong,75,NOAKHALI,07,BEGUMGANJ,178,CHHAYANI
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,510,MANNARGAON
30,Dhaka,48,KISHOREGANJ,27,HOSSAINPUR,607,PUMDI
40,Khulna,47,KHULNA,30,DUMURIA,723,SHARAFPUR
45,Mymensingh,72,NETRAKONA,47,KENDUA,715,SANDIKONA
50,Rajshahi,69,NATORE,63,NATORE SADAR,142,BARA HARISHPUR
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,545,NAODOBA
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,001,WARD NO. 01
20,Chittagong,15,CHITTAGONG,37,HATHAZARI,211,DAKKHIN MADARSHA
40,Khulna,50,KUSHTIA,79,KUSHTIA SADAR,60,KUSHTIA POURASABHA
45,Mymensingh,72,NETRAKONA,83,PURBADHALA,143,BAIRATI
50,Rajshahi,76,PABNA,33,FARIDPUR,277,FARIDPUR
55,Rangpur,77,PANCHAGARH,25,BODA,712,SAKOA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,033,WARD NO. 33
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,057,WARD NO. 57
55,Rangpur,27,DINAJPUR,47,HAKIMPUR,109,ALIHAT
60,Sylhet,91,SYLHET,17,BEANIBAZAR,528,MURIA
30,Dhaka,29,FARIDPUR,56,MADHUKHALI,109,ARPARA
30,Dhaka,48,KISHOREGANJ,59,MITHAMAIN,142,BAIRATI
45,Mymensingh,89,SHERPUR,67,NAKLA,743,TALKI
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,177,CHANDRADIGHALIA
10,Barisal,09,BHOLA,29,DAULATKHAN,344,HAJIPUR
45,Mymensingh,72,NETRAKONA,56,MADAN,743,TIASREE
10,Barisal,09,BHOLA,54,LALMOHAN,678,RAMAGANJ
45,Mymensingh,72,NETRAKONA,18,DURGAPUR,311,GAOKANDIA
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,613,PORJANA
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,343,HABIBULLAHNAGAR
40,Khulna,65,NARAIL,28,KALIA,178,CHANCHURI
20,Chittagong,75,NOAKHALI,47,KABIRHAT,176,CHAPRASHIRHAT
45,Mymensingh,72,NETRAKONA,04,ATPARA,474,LUNESHWAR
20,Chittagong,30,FENI,25,DAGANBHUIYAN,683,RAMNAGAR
20,Chittagong,13,CHANDPUR,49,HAJIGANJ,457,KALACHON UTTAR
20,Chittagong,13,CHANDPUR,79,MATLAB UTTAR,732,SULTANABAD
45,Mymensingh,39,JAMALPUR,58,MADARGANJ,177,CHAR PAKERDAHA
50,Rajshahi,10,BOGRA,81,SARIAKANDI,445,KAJLA
40,Khulna,01,BAGERHAT,08,BAGERHAT SADAR,25,BAGERHAT POURASABHA
60,Sylhet,90,SUNAMGANJ,27,DAKKHIN SUNAMGANJ,407,JOYKALAS
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,462,KUMARGATA
50,Rajshahi,38,JOYPURHAT,13,AKKELPUR,25,AKKELPUR POURASABHA
20,Chittagong,22,COXS BAZAR,45,KUTUBDIA,476,LEMSHIKHALI
40,Khulna,50,KUSHTIA,63,KHOKSA,309,GOPGRAM
10,Barisal,79,PIROJPUR,47,KAWKHALI,176,CHIRAPARA PARSATURIA
30,Dhaka,86,SHARIATPUR,14,BHEDARGANJ,680,RAMBHADRAPUR
50,Rajshahi,88,SIRAJGANJ,27,CHOUHALI,450,KHAS PUKHURIA
45,Mymensingh,61,MYMENSINGH,52,MYMENSINGH SADAR,315,GHAGRA
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,311,GOURIPUR
30,Dhaka,82,RAJBARI,47,KALUKHALI,440,KALIKAPUR
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,612,PALERCHAR
55,Rangpur,32,GAIBANDHA,82,SADULLAPUR,142,BANGRAM
30,Dhaka,68,NARSINGDI,60,NARSINGDI SADAR,444,KANTHALIA
30,Dhaka,33,GAZIPUR,32,KALIAKAIR,143,BOALI
30,Dhaka,93,TANGAIL,47,KALIHATI,220,DURGAPUR
50,Rajshahi,10,BOGRA,85,SHAJAHANPUR,118,ARIA
60,Sylhet,36,HABIGANJ,77,NABIGANJ,311,GAZNAIPUR
30,Dhaka,93,TANGAIL,19,BHUANPUR,276,FALDA
40,Khulna,57,MEHERPUR,87,MEHERPUR SADAR,109,AMDAH
20,Chittagong,15,CHITTAGONG,70,RANGUNIA,716,SARAFBHATA
40,Khulna,47,KHULNA,30,DUMURIA,511,MAGURAGHONA
55,Rangpur,27,DINAJPUR,17,BIROL,212,DHAMAIR
10,Barisal,78,PATUAKHALI,95,PATUAKHALI SADAR,480,LAUKATHI
40,Khulna,41,JESSORE,61,MANIRAMPUR,210,DHAKURIA
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,001,WARD NO. 01
45,Mymensingh,89,SHERPUR,70,NALITABARI,552,NANNI
30,Dhaka,68,NARSINGDI,60,NARSINGDI SADAR,50,NARSINGDI POURASABHA
50,Rajshahi,64,NAOGAON,03,ATRAI,443,KALIKAPUR
50,Rajshahi,88,SIRAJGANJ,61,RAYGANJ,711,SONAKHARA
40,Khulna,41,JESSORE,38,KESHABPUR,710,SAGARDARI
20,Chittagong,13,CHANDPUR,95,SHAHRASTI,709,SUCHIPARA DAKKHIN
20,Chittagong,13,CHANDPUR,45,FARIDGANJ,644,PURBA BALITHUBA
55,Rangpur,73,NILPHAMARI,85,SAIDPUR,151,BOTLAGARI
40,Khulna,87,SATKHIRA,43,KALAROA,714,SONABARIA
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,023,WARD NO. 23
55,Rangpur,94,THAKURGAON,51,HARIPUR,211,DANGIPARA
10,Barisal,78,PATUAKHALI,57,GALACHIPA,681,RATANDI TALTALI
45,Mymensingh,89,SHERPUR,67,NAKLA,310,GANAPADDI
40,Khulna,55,MAGURA,57,MAGURA SADAR,456,KUCHIAMORA
10,Barisal,78,PATUAKHALI,57,GALACHIPA,331,GOLKHALI
60,Sylhet,91,SYLHET,38,GOLAPGANJ,478,LAKKHANABAND
20,Chittagong,30,FENI,29,FENI SADAR,454,KAZIRBAG
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,513,MANKON
20,Chittagong,75,NOAKHALI,07,BEGUMGANJ,692,RASULPUR
40,Khulna,47,KHULNA,53,KOYRA,210,DAKKHIN BEDKASHI
20,Chittagong,84,RANGAMATI,78,RAJASTHALI,308,GAINDYA
30,Dhaka,67,NARAYANGANJ,02,ARAIHAZAR,778,UCHITPUR
10,Barisal,04,BARGUNA,90,TALTALI,441,KARAIBARIA
40,Khulna,44,JHENAIDAH,80,SHAILKUPA,782,UMEDPUR
55,Rangpur,32,GAIBANDHA,24,GAIBANDHA SADAR,160,BOALI
55,Rangpur,73,NILPHAMARI,64,NILPHAMARI SADAR,622,PANCHAPUKUR
30,Dhaka,29,FARIDPUR,84,SADARPUR,545,NARIKELBARIA
30,Dhaka,86,SHARIATPUR,25,DAMUDYA,717,SIDYA
20,Chittagong,75,NOAKHALI,80,SENBAG,546,NABIPUR
10,Barisal,42,JHALOKATI,73,NALCHHITY,209,DAPDAPIA
40,Khulna,65,NARAIL,28,KALIA,445,KALABARIA
55,Rangpur,27,DINAJPUR,77,PARBATIPUR,528,MOSTAFAPUR
20,Chittagong,19,COMILLA,09,BARURA,118,ADRA
20,Chittagong,12,BRAHMANBARIA,85,NABINAGAR,693,RATANPUR
10,Barisal,09,BHOLA,29,DAULATKHAN,185,CHAR PATA
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,143,BHANGNAMARI
60,Sylhet,90,SUNAMGANJ,33,DOWARABAZAR,611,PANDARGAON
30,Dhaka,93,TANGAIL,95,TANGAIL SADAR,87,TANGAIL POURASABHA
30,Dhaka,56,MANIKGANJ,82,SINGAIR,420,JAMSHA
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,719,SHAKCHAR
40,Khulna,41,JESSORE,11,CHAUGACHHA,729,SWARUPDAHA
30,Dhaka,59,MUNSHIGANJ,84,SREENAGAR,713,SHOLAGHAR
20,Chittagong,46,KHAGRACHHARI,49,KHAGRACHHARI SADAR,50,KHAGRACHHARI POURASABHA
40,Khulna,41,JESSORE,47,JESSORE SADAR,448,KACHUA
30,Dhaka,56,MANIKGANJ,28,HARIRAMPUR,482,LECHHRAGANJ
10,Barisal,42,JHALOKATI,43,KANTHALIA,177,CHENCHRI RAMPUR
20,Chittagong,15,CHITTAGONG,12,BOALKHALI,10,BOALKHALI POURASABHA
50,Rajshahi,76,PABNA,39,ISHWARDI,507,MULADULI
45,Mymensingh,72,NETRAKONA,04,ATPARA,706,SHUNAI
20,Chittagong,46,KHAGRACHHARI,65,MAHALCHHARI,439,KIYANGGHAT
40,Khulna,18,CHUADANGA,07,ALAMDANGA,152,BELGACHHI
55,Rangpur,49,KURIGRAM,94,ULIPUR,151,BEGAMGANJ
60,Sylhet,36,HABIGANJ,11,BANIACHONG,142,BARAIURI
40,Khulna,44,JHENAIDAH,80,SHAILKUPA,210,DHALHARACHANDRA
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,018,WARD NO. 18
20,Chittagong,30,FENI,41,FULGAZI,210,DARBARPUR
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,023,WARD NO. 23
40,Khulna,44,JHENAIDAH,14,HARINAKUNDU,176,CHANDPUR
30,Dhaka,56,MANIKGANJ,82,SINGAIR,177,CHANDAHAR
20,Chittagong,13,CHANDPUR,95,SHAHRASTI,683,RAYSREE UTTAR
50,Rajshahi,81,RAJSHAHI,72,PABA,218,DARSHANPARA
60,Sylhet,58,MOULVIBAZAR,74,MOULVIBAZAR SADAR,522,MOSTAFAPUR
50,Rajshahi,64,NAOGAON,28,DHAMOIRHAT,211,DHAMOIRHAT
10,Barisal,78,PATUAKHALI,38,BAUPHAL,463,KALISHURI
20,Chittagong,75,NOAKHALI,47,KABIRHAT,311,GHOSHBAG
50,Rajshahi,76,PABNA,55,PABNA SADAR,211,DAPUNIA
30,Dhaka,93,TANGAIL,76,NAGARPUR,713,SAHABATPUR
20,Chittagong,13,CHANDPUR,49,HAJIGANJ,311,GANDHARBAPUR DAKKHIN
60,Sylhet,91,SYLHET,60,OSMANINAGAR,707,SADIPUR
30,Dhaka,26,DHAKA,62,NAWABGANJ,180,CHURAIN
10,Barisal,04,BARGUNA,85,PATHARGHATA,609,PATHARGHATA
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,169,BARABALA
55,Rangpur,73,NILPHAMARI,36,JALDHAKA,209,DAUABARI
30,Dhaka,86,SHARIATPUR,14,BHEDARGANJ,714,SAKHIPUR
55,Rangpur,94,THAKURGAON,86,RANISHANKAIL,142,BACHOR
20,Chittagong,75,NOAKHALI,10,CHATKHIL,508,MOHAMMADPUR
40,Khulna,87,SATKHIRA,86,SHYAMNAGAR,613,PADMAPUKUR
30,Dhaka,67,NARAYANGANJ,02,ARAIHAZAR,15,ARAIHAZAR POURASABHA
45,Mymensingh,61,MYMENSINGH,16,DHOBAURA,209,DAKKHIN MAIJPARA
40,Khulna,41,JESSORE,11,CHAUGACHHA,627,PHULSARA
50,Rajshahi,76,PABNA,05,ATGHARIA,175,CHANDBHA
20,Chittagong,75,NOAKHALI,10,CHATKHIL,677,RAMNARAYANPUR
50,Rajshahi,64,NAOGAON,85,RANINAGAR,677,RANINAGAR
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,057,WARD NO. 57
20,Chittagong,84,RANGAMATI,87,RANGAMATI SADAR,408,JIBTALI
